LeftColumn,RightColumn
7.0108, 5.2138
-0.6777, 12.4987
6.9186, 3.1693
8.5928, 1.7070
1.0358, 9.0321
9.1673, 0.8243
3.4086, 6.6511
5.1172, 6.4175
1.0372, 6.6549
3.9944, 6.4277
5.6073, 5.7478
4.3010, 6.5851
8.3588, 0.6513
7.0242, 2.2055
8.4133, 2.5977
4.9251, 4.8593
1.8971, 7.7712
4.1494, 7.5469
5.6547, 5.4502
-1.8477, 8.2239
6.4902, 3.3502
7.9953, 1.0221
0.4337, 8.0497
6.4802, 4.3182
1.3591, 8.5179
0.4749, 10.0640
8.7517, 0.0777
5.0795, 5.2946
6.1108, 4.3341
3.3424, 4.6796
5.5798, 4.5500
5.8375, 5.8607
8.2919, 2.1607
7.3010, 3.3258
3.8998, 4.7867
4.4128, 7.3267
2.5002, 10.7346
2.4418, 5.2762
6.2296, 2.7304
3.4876, 5.8262
7.0267, 4.9255
6.0067, 3.5649
0.8951, 6.3371
3.0011, 7.2902
6.3113, 3.9577
1.0778, 6.8743
8.2795, 2.0195
7.3793, 3.1598
5.6669, 5.5943
3.6663, 7.3482
1.7555, 10.4424
1.3864, 7.6149
1.7969, 8.2954
5.7439, 3.9623
5.9464, 5.3601
5.4721, 3.2588
2.5654, 6.4411
0.5481, 6.5952
4.5362, 3.3947
6.5774, 1.7532
-0.1588, 8.7894
4.3061, 4.6919
12.5046, -2.1933
4.0164, 3.2960
5.2783, 3.7044
7.7570, 2.0474
8.6422, 2.3004
-0.0826, 7.0622
7.8408, 1.3346
7.1951, 3.4707
3.5219, 6.9796
1.5654, 7.4777
2.7938, 8.3467
8.5242, 2.0924
0.1442, 11.1966
7.3125, 2.9923
8.3300, 1.8290
9.0887, 0.8013
4.5253, 3.9369
5.5286, 3.7476
5.5466, 3.7386
4.4562, 6.2394
6.6673, 0.7444
5.2838, 5.0065
10.6748, -1.1286
7.6748, 1.6133
4.4223, 5.5456
5.0432, 6.4331
2.5056, 9.0249
6.7158, 1.8665
3.0060, 10.0175
8.5410, 3.2538
7.0462, 1.8946
3.3385, 7.7376
4.1502, 6.0634
9.0745, 2.1283
3.9344, 7.0521
5.5479, 3.8495
6.8222, 2.0058
7.8329, 2.3526
3.8383, 6.2863
-1.1040, 11.6389
6.5685, 4.7665
4.1870, 7.0227
-2.2670, 10.4296
5.7966, 2.7842
8.6222, 1.5827
7.4917, 1.0076
7.5508, 0.6762
6.1487, 5.2362
6.0880, 5.9428
7.6819, 1.7167
2.4887, 7.8515
5.2756, 7.0486
-1.4500, 11.8724
5.3724, 5.2846
3.4171, 8.0546
5.8333, 3.1746
3.0107, 7.4051
12.7192, -2.4746
0.5890, 7.0678
5.6203, 4.8207
8.1766, 3.7354
5.4639, 4.1326
3.3832, 5.1819
6.2461, 5.2456
7.3490, 5.7901
12.8738, -0.3415
5.5494, 5.4505
3.1022, 8.9466
6.4367, 5.2871
7.4564, 2.7473
5.7633, 3.9949
7.2451, 2.4029
2.4192, 9.3954
7.5231, 4.0599
3.9398, 5.3892
7.3158, 4.1183
5.6848, 4.1719
7.0099, 2.4866
-2.3413, 12.6184
3.4166, 5.7617
6.1525, 2.2114
5.8391, 0.6714
2.5041, 6.5205
5.0966, 5.3286
9.1851, 1.6227
8.4497, 2.7041
2.4278, 5.0220
6.7667, 2.5883
0.7339, 9.0047
6.8495, 4.2907
3.2291, 6.6007
4.3901, 7.9868
5.2453, 7.3161
8.0987, 3.9333
2.5536, 7.6548
4.9716, 3.9722
6.8460, 4.7127
3.3343, 9.6955
8.6019, 2.4275
6.6314, 5.1125
7.9009, 0.1575
10.2570, 0.1891
1.0819, 7.4387
7.5615, 3.4488
3.0675, 6.7218
3.5943, 5.4844
6.0685, 3.7684
7.8957, 2.9487
-1.1906, 9.8861
4.4725, 7.1031
-2.3982, 11.2645
1.0690, 10.0814
4.1647, 5.8962
10.4379, 0.4635
3.6649, 6.0348
7.1598, 4.0252
7.5509, -0.1827
2.2082, 9.1827
4.2774, 6.1848
7.5513, 1.5674
8.9500, 1.8917
2.8482, 8.1604
4.6235, 5.5149
4.3675, 7.9286
-2.0806, 12.0915
2.2695, 7.1599
0.1655, 7.3160
3.4882, 6.0036
4.3070, 8.7600
5.8579, 1.6680
6.1470, 2.6128
6.3508, 4.9225
-2.3394, 9.3594
4.7397, 3.7706
-0.9188, 11.1432
2.1411, 7.8610
7.9477, 0.8244
3.5005, 7.0555
4.3843, 5.3829
-0.5274, 12.7253
10.7459, -0.6440
5.9659, 4.5167
6.4159, 4.0242
5.0601, 3.1214
8.0255, 0.2052
4.2674, 5.5262
6.7355, 1.5445
2.4236, 6.2291
4.9219, 5.1133
10.7922, -0.2429
9.9452, -0.4695
2.8253, 10.5356
2.9965, 6.1414
9.6515, 0.2696
3.0409, 5.2783
6.9035, 4.8795
7.4305, 4.8402
8.1814, 2.3547
2.0475, 6.5135
6.8672, 5.7619
2.5425, 6.6364
7.7013, 0.5980
5.3380, 6.0618
2.7747, 6.1295
7.2682, 1.2886
13.3668, -3.8545
5.6570, 5.7380
7.2063, 4.1933
6.5897, 5.1892
6.0387, 5.0645
8.3394, 4.0517
2.4713, 9.3150
2.7422, 7.6725
9.4427, 0.8939
1.9896, 6.7516
9.9335, -0.4362
6.4866, 6.3743
7.8758, 3.5065
4.3836, 8.2519
9.7103, 0.4111
10.0876, -0.2004
9.0783, 2.9290
0.8374, 8.5657
7.4181, 1.3666
4.0567, 4.9126
7.4654, 1.7997
2.8401, 6.7845
8.8655, -0.3660
3.7988, 6.0479
4.5338, 7.8356
12.3814, -0.0727
3.7807, 7.1589
7.3164, 1.3471
6.2451, 4.7778
3.0302, 5.3499
1.5522, 10.2991
7.3000, 0.3921
5.6640, 4.6845
1.9280, 7.0188
1.6895, 7.6960
5.9720, 4.5123
11.5939, -0.6289
7.1838, 2.7225
7.5494, 2.5494
7.7059, 0.2364
8.3727, 4.9537
5.1597, 7.8416
8.9081, 2.6929
0.4772, 5.5631
6.4270, 2.3959
-1.4303, 10.9674
6.2036, 2.0545
6.1586, 1.2234
4.0491, 7.8702
9.9026, 0.4087
2.3987, 6.6517
1.8733, 8.4284
4.2612, 7.0707
4.3027, 3.3891
2.9268, 6.3606
-0.5941, 10.1759
9.4083, 1.9664
5.6311, 3.5610
5.3860, 3.1533
9.6561, 0.5750
11.0731, -1.0031
11.5134, 1.7829
5.7420, 6.2932
9.1016, -3.5706
-5.1358, 14.4095
7.0083, 5.0723
5.0939, 5.4887
5.0814, 3.7432
5.9689, 3.1196
7.0123, 4.2178
3.1461, 6.2703
4.3232, 6.4116
6.4941, 5.1586
6.8114, 2.0561
12.2972, -0.9568
8.0295, 2.7642
4.3352, 5.2924
2.5260, 8.4866
6.0574, 3.3535
1.1754, 12.5035
0.0996, 10.5504
4.6187, 5.8433
2.7178, 6.8299
6.7769, 0.2488
5.4816, 4.6844
1.1578, 11.2067
3.5280, 5.5166
8.1636, 3.0193
4.7304, 5.6849
8.0945, 2.4932
3.7577, 6.4020
3.9568, 4.8233
6.9115, 3.8694
8.5856, 1.5625
2.6723, 4.4270
3.9889, 3.9632
10.9610, -1.6845
3.3124, 5.8836
3.9510, 6.5744
-0.0905, 11.6812
7.7647, 0.2622
9.5558, 3.3559
4.1814, 6.9242
7.3868, 2.4760
10.0970, -0.1903
9.4492, 0.7002
1.0727, 9.9773
3.8919, 5.0044
6.3855, 6.2732
3.3547, 6.1510
3.5919, 5.6984
5.2214, 4.3477
6.7178, 4.6675
3.7251, 7.0536
9.4294, 0.5804
8.3577, -0.1953
7.5112, 0.5505
3.5371, 2.8703
3.2107, 7.6823
4.5171, 6.7206
1.1449, 9.9432
3.1871, 8.6601
3.0568, 7.3170
4.1890, 6.6714
1.6860, 9.5553
7.1431, 3.2858
3.0201, 6.4210
5.4983, 3.2548
7.6710, 2.0442
8.8337, 2.6097
-0.5408, 9.3958
9.9981, -1.2034
6.2147, 1.4485
7.6098, 1.9817
1.6494, 8.2265
10.7570, 2.0536
7.3061, 3.7816
9.1101, 1.2050
9.7177, 0.9126
6.0892, 4.1730
3.6804, 7.2231
3.8171, 7.3992
3.4553, 6.3987
2.5995, 6.5645
-3.4068, 9.0150
4.0983, 6.3881
7.0228, 2.6992
1.5032, 7.9604
7.9664, 1.7128
2.1273, 5.0216
5.0847, 4.1197
7.4400, 3.5372
6.1001, 4.6214
4.3556, 4.7486
5.0577, 6.4288
1.5032, 10.9042
6.4291, 4.4277
4.7832, 4.9395
5.2115, 1.9874
4.4351, 6.6765
0.0331, 8.3265
6.4170, 3.6773
7.4791, 5.2105
7.5217, 5.4756
7.5401, 4.1269
3.8545, 7.1339
6.6401, 3.5996
10.2001, 2.1202
4.7652, 5.2672
9.9821, 1.6017
9.5279, 0.9859
7.4648, 4.1256
4.4127, 5.8861
1.0550, 9.8248
1.5469, 10.2714
2.4301, 6.7737
5.8866, 4.6108
5.7932, 4.1841
2.6430, 9.7900
5.9867, 3.6419
2.4667, 7.8548
5.1679, 4.9789
2.5976, 7.5503
4.8546, 5.2814
7.6416, 3.6629
-0.7872, 9.7851
3.9489, 4.7043
1.5532, 8.0440
5.9242, 2.6112
5.9851, 3.9630
3.4682, 5.3457
2.6736, 7.2201
6.6904, 4.3658
4.9502, 3.3102
4.4751, 6.9573
6.3574, 5.3942
6.4691, 2.4986
9.3682, -1.6503
5.1289, 3.7787
4.0761, 5.7301
6.6550, 3.2323
3.3000, 6.5934
2.6655, 7.9116
-0.8398, 9.2757
9.6796, -0.1490
5.4191, 4.2026
6.8639, 5.3993
2.7096, 5.3058
1.8475, 9.1634
3.8513, 6.0196
6.9637, 5.3480
5.5651, 3.6540
2.8181, 8.2028
6.5050, 5.0666
8.6983, 2.2969
6.5819, 2.6545
7.0153, 4.0648
4.2487, 4.2987
4.3371, 5.0085
3.9689, 5.3527
6.6462, 5.4958
6.7827, 3.4486
7.4068, 1.9023
5.8293, 8.0973
4.6375, 3.6177
8.2637, 3.0202
8.1119, 2.1993
1.5854, 6.5741
0.0884, 10.0421
5.6845, 5.4366
4.6497, 4.9265
9.1932, 0.9684
9.3556, 0.8889
10.6673, -0.6430
3.2462, 6.2996
4.8877, 5.6432
6.2835, 3.9867
3.0959, 6.1419
7.4223, 1.4100
1.9776, 10.0264
6.1534, 3.8700
-3.1068, 14.5850
3.2509, 9.8855
6.2036, 6.2313
0.3061, 10.5426
11.8265, 1.1851
6.4243, 2.9884
12.8315, -5.3268
2.9491, 6.7620
3.5306, 4.1375
6.9163, 6.1435
5.3515, 6.4201
0.8602, 6.7650
9.2757, 0.9204
4.5933, 5.0412
3.6626, 6.9388
1.2646, 9.9699
7.1784, 3.1975
-0.8745, 7.9899
0.1159, 11.1780
4.1370, 5.4559
5.5607, 5.9120
3.2144, 6.3515
1.9323, 8.3137
1.9659, 8.2592
3.4904, 5.7744
10.9929, 0.5792
1.5502, 9.5257
3.6913, 5.7549
11.1368, 1.1827
4.4135, 5.9048
3.5720, 6.9971
4.3829, 5.6286
2.8825, 8.9067
6.3169, 4.5487
7.6023, 2.1348
4.7046, 2.3021
10.0450, -0.2981
4.7009, 2.9268
0.0557, 11.5973
-0.3308, 7.7381
7.6490, 3.4693
7.2771, 2.7636
4.8067, 3.2701
6.7805, 1.4122
6.0882, 3.6157
2.7570, 4.8605
1.7212, 9.4054
6.0127, 3.4614
6.8803, 4.0281
3.8233, 3.8972
8.3253, 1.5146
9.7170, 1.2365
1.2477, 9.2077
0.1116, 9.9115
10.0131, -0.1811
8.8723, 4.5216
4.5944, 3.9797
1.7858, 7.4155
0.8923, 7.7838
-0.3392, 10.2454
3.2698, 5.5650
5.1464, 2.5416
3.3926, 6.3792
5.7340, 5.3073
4.8445, 6.0556
5.5979, 6.2367
5.6881, 3.0586
2.5101, 5.0735
1.8092, 9.0351
-1.7055, 11.8149
5.6194, 2.9481
2.6218, 5.1550
8.3243, 2.8015
2.6859, 8.7329
9.2129, -0.4411
3.9646, 4.1570
2.1088, 6.1954
3.1466, 5.5823
5.3096, 2.6447
5.0770, 5.9359
5.6352, 4.9634
1.5921, 8.9382
7.4821, 1.3310
-1.2625, 9.4286
4.5719, 5.7147
1.2098, 8.7701
5.5735, 3.7108
1.3447, 9.3263
2.7424, 7.0448
5.2317, 3.0935
7.1933, 2.4405
3.8824, 3.3267
4.9343, 6.6036
6.6253, 3.3386
9.3772, 1.2738
2.3961, 5.3240
6.9427, 3.3204
1.4688, 7.4777
5.3184, 4.0138
1.1652, 10.2946
1.8757, 5.9149
5.0887, 6.4668
7.4618, 2.0646
3.0902, 5.1555
0.2008, 8.8142
6.5068, 3.5277
2.8914, 7.0699
2.2648, 7.9330
-0.3026, 11.5160
3.9793, 4.7793
0.8958, 7.0396
0.1833, 9.7174
9.0302, 1.2297
7.5405, 2.5043
1.2456, 6.8811
2.5600, 8.1862
2.2696, 7.7558
0.8162, 10.2899
9.1021, -0.2178
6.5467, 4.7137
6.1421, 4.3770
6.1012, 4.7246
3.1868, 4.7442
4.0175, 6.0998
9.9941, -0.1920
7.6486, 7.2543
6.2227, 6.2195
3.2558, 4.9114
5.0116, 4.2727
3.9552, 3.6716
5.6107, 3.6406
2.9293, 8.6627
3.6351, 4.8557
8.2554, 0.4912
6.1459, 3.1259
5.7393, 5.1702
3.8223, 5.9708
4.0296, 4.2353
11.1380, -0.4055
10.6006, 0.0414
2.9288, 5.2475
5.6411, 4.5913
2.4267, 9.5263
9.2365, 0.2929
3.0045, 6.7760
8.7525, 1.9208
9.1719, -0.2194
5.5875, 3.8527
6.4635, 4.0206
9.0032, 0.4593
5.9954, 2.5607
7.1825, 4.0220
7.1607, 3.4847
7.4707, 1.5181
7.5494, 0.9381
0.6672, 7.8564
7.3586, 2.0606
4.8823, 5.5337
3.5720, 6.7905
7.8864, 2.7441
5.1419, 3.3842
5.6105, 7.0858
4.4035, 4.0806
5.5708, 3.2851
3.2420, 6.1120
-0.2337, 9.6893
0.4615, 11.5674
5.0115, 6.5850
1.2381, 6.9068
4.6777, 6.4030
0.9058, 9.5769
2.4070, 7.5601
-1.6643, 9.2336
6.7667, 4.4329
1.5014, 8.7273
0.8436, 8.7859
3.9309, 6.2047
3.0271, 7.7572
2.7211, 5.8236
5.9917, 4.5703
0.4346, 8.5437
11.3823, -1.6877
-0.2012, 9.4199
5.6719, 2.7364
5.1313, 6.0619
3.5659, 6.4343
3.4662, 4.9601
6.7971, 3.4044
3.3512, 4.6618
-0.6748, 9.9799
3.6353, 6.4094
4.9677, 5.6276
2.3570, 6.5896
4.6744, 7.0112
5.5902, 3.6738
6.3435, 2.9101
3.8020, 6.2154
7.2253, 4.5366
0.2959, 8.8712
4.0426, 8.5184
0.5617, 10.1807
2.9426, 8.8223
7.9704, 0.3362
3.7347, 5.0159
5.8655, 4.5563
-1.7129, 12.8720
4.2668, 3.9516
9.5211, -0.3747
3.3519, 5.2725
5.0844, 6.5251
2.3953, 7.6786
4.8345, 6.5521
4.5923, 8.7266
4.8166, 3.4490
7.0843, 3.0234
0.4809, 9.0017
7.1696, 3.5634
4.9589, 8.2207
6.7833, 1.0858
5.6928, 2.2796
2.5721, 6.8893
9.1285, 0.2859
1.8339, 7.7692
1.8083, 6.9521
10.7550, -0.1988
6.8470, 5.3593
0.1668, 8.4435
0.9141, 8.7823
2.3952, 6.6710
4.0670, 4.2142
1.2458, 9.1827
11.0663, 0.5837
11.6658, 0.9211
5.0637, 5.0200
7.5387, 4.4909
3.4078, 8.4758
0.3848, 10.0363
4.6257, 6.6393
3.9013, 3.8831
7.2979, 3.1984
6.1588, 4.0923
2.4918, 7.9986
-2.1943, 9.1813
4.8991, 7.0091
0.7515, 11.2891
1.5430, 8.5500
8.3198, -0.4571
3.5771, 6.4828
6.5415, 6.3704
3.9300, 8.1287
1.4490, 8.4786
-0.0189, 9.5764
11.0607, -0.7676
1.7647, 9.6322
5.6388, 1.6950
5.7693, 3.7124
6.1816, 7.1451
5.5006, 2.4294
9.0997, 0.2568
5.0526, 6.2170
4.8345, 4.8842
5.6620, 3.5386
4.5091, 4.2337
6.5343, 5.3867
2.2073, 7.6522
3.2323, 4.8885
4.1231, 6.1179
3.2624, 6.4404
8.1641, 2.2496
4.0901, 7.2597
-0.1674, 11.1266
4.2408, 5.5605
3.9096, 7.1681
3.5209, 10.0570
7.0567, 1.9102
6.8561, 2.9098
1.7632, 6.6573
6.2558, 5.0956
3.7943, 7.0790
1.4710, 11.7689
5.3177, 3.1351
3.4718, 5.7324
5.8502, 3.8695
5.9367, 4.3336
3.8061, 5.5280
3.9032, 7.4726
3.3864, 6.9478
6.8637, 2.6248
8.2840, 0.0898
7.6895, -0.0337
7.6573, 2.5604
6.2926, 2.9545
5.1102, 5.3026
2.9279, 5.0899
4.1174, 5.9794
5.2301, 4.9296
2.4761, 6.8628
3.0229, 6.8912
0.8289, 8.3738
3.6633, 5.8402
4.2042, 3.8455
4.6580, 8.3597
8.3397, 1.2468
4.9037, 4.3129
6.8938, 3.4501
7.3633, 3.9940
4.9462, 5.1374
5.6276, 6.3342
3.7404, 5.8005
6.1341, 5.6584
5.5050, 7.0231
9.9135, 0.9212
4.3594, 5.9646
-0.1368, 8.5391
8.4757, 1.1883
1.9699, 9.5612
6.4461, 3.7975
0.4032, 5.6305
4.7143, 5.9244
9.1627, 0.3331
6.9875, 0.5200
6.9509, 2.3209
7.6265, 1.6694
4.4456, 6.9831
0.9920, 10.8125
10.9432, 1.2150
3.0068, 6.7899
10.4422, 1.3728
1.2609, 8.8211
8.6974, 0.2545
7.1593, 3.7046
-0.6456, 8.0614
9.3060, 1.8919
3.4944, 7.4212
2.6110, 7.4623
4.8843, 5.1117
8.7466, -2.3475
11.0660, 0.3704
2.4724, 7.2032
4.3612, 5.1688
5.9286, 4.4026
5.5474, 3.7264
9.3704, -0.2198
7.1521, 1.4168
6.2750, 2.2608
-0.0702, 9.9558
2.6793, 7.2123
4.0929, 3.7214
10.9072, 0.1914
4.1513, 5.9572
6.7848, 3.4889
12.8629, -2.6485
9.2213, -0.1573
4.0130, 5.5216
1.1551, 10.9127
6.9382, 5.0925
2.8258, 5.5140
6.4516, 2.1301
5.9255, 2.7026
3.4953, 7.1969
8.4586, 4.8152
2.8350, 7.2639
3.0778, 6.2042
6.7935, 3.8267
5.5751, 2.5337
2.8908, 6.2619
5.1207, 4.4598
0.1700, 8.1643
1.7159, 7.8803
8.3239, 4.1468
7.4193, 2.0114
5.0085, 6.0530
3.9888, 6.3248
3.1375, 6.2702
6.0773, 3.5685
8.3406, 1.6919
9.1176, 0.5021
2.0669, 6.9339
5.5503, 5.6980
7.5518, 2.3880
8.6491, 3.0762
4.6077, 4.2297
5.3722, 5.7277
3.1416, 8.0243
5.4448, 5.9337
3.4650, 4.0455
9.9257, 2.3797
5.6564, 6.8679
6.5198, 4.3905
3.8835, 5.5921
2.9948, 9.3333
1.1953, 8.2559
6.5218, 4.1774
-0.8364, 10.6182
6.6388, 4.6918
1.4329, 8.5799
3.7563, 5.1485
3.0410, 6.9014
5.0173, 5.1006
8.3369, 4.0849
7.4225, 6.0623
0.9551, 9.4546
3.4019, 6.6194
5.5537, 4.6005
3.7906, 7.5048
4.6938, 4.2167
-1.4896, 11.9368
8.1026, 1.7604
1.4500, 7.6473
-1.2184, 9.0761
5.8593, 4.4698
3.4899, 6.4269
9.9134, -0.6463
5.7746, 3.4619
2.6475, 7.5686
7.1739, 3.8405
5.0912, 4.0971
8.4235, 3.5271
9.7901, 2.3048
1.7098, 7.2318
13.3157, -4.0765
8.6843, 1.8528
5.2720, 6.3134
5.8494, 3.1485
5.7568, 1.0651
3.6647, 6.0379
5.7782, 3.1068
3.4978, 7.9431
2.1269, 7.3294
5.8537, 4.6249
1.5899, 6.9204
6.6621, 3.6499
7.4343, 4.1289
4.9259, 4.8844
6.1292, 3.4872
2.2676, 6.7623
5.9943, 5.1087
10.6887, 0.8841
1.0695, 10.7636
7.6522, 1.9695
6.6036, 4.4474
6.5503, 5.0778
0.8203, 8.7855
5.0430, 6.1647
4.0383, 5.0303
7.6194, 0.4210
13.4309, -2.9224
8.8708, 0.3712
3.0615, 7.5476
1.9677, 9.3004
7.6692, 2.3951
0.7792, 9.3036
1.2860, 8.9221
7.2721, 3.2443
9.6180, 2.5012
8.1513, 2.8432
3.9792, 6.5265
6.6201, 4.5689
15.0131, -3.0382
6.3430, 3.0660
8.6092, 2.9386
4.5280, 5.3377
0.6296, 9.0197
5.7810, 3.3417
0.2094, 10.1161
10.4280, -0.7310
6.6038, 4.1543
3.6485, 7.8398
5.1402, 6.8253
-0.0695, 9.6860
8.5759, 1.8904
6.3790, 5.9062
3.8368, 6.5210
6.6996, 3.3994
5.1174, 3.3677
10.8981, -1.6901
5.1198, 5.3874
0.6539, 9.6037
7.1160, 2.3951
5.1957, 4.4838
7.2342, 4.8414
10.7613, 0.0132
5.3772, 7.1169
8.5554, 2.3676
6.7319, 3.4500
1.1758, 7.8471
1.5095, 9.3740
6.4865, 3.5942
8.0753, 3.1099
4.6687, 4.8015
9.0047, 1.1452
0.6972, 7.5190
3.3139, 7.4425
4.3208, 5.8824
7.9185, 4.4497
1.2521, 8.3396
6.4640, 5.7665
7.5668, 1.9742
7.6111, 1.0083
4.5350, 6.3465
7.6642, 0.8617
2.4338, 5.9244
7.5666, 3.6070
4.7657, 4.8625
5.0872, 3.8136
3.7127, 6.0429
5.3622, 4.0113
6.3241, 4.2889
3.3512, 9.2256
2.1449, 5.4066
8.8055, 2.6813
0.9122, 11.8980
5.3458, 3.3900
5.7930, 3.2733
0.3530, 8.9802
7.4740, 2.5479
-1.7806, 8.3779
6.0418, 4.5867
1.4949, 7.7761
-2.8623, 12.5962
5.0265, 5.3261
3.7930, 5.1672
7.1164, 1.6091
0.8154, 8.7660
2.5684, 6.8778
4.9700, 3.9495
5.1691, 2.5672
5.5615, 5.5502
11.9226, -0.6207
7.7385, 1.9901
4.7757, 3.8241
10.7182, -0.1493
8.0482, 3.5057
3.5881, 6.7754
6.6426, 1.8335
-0.5539, 9.5663
9.6321, -0.0726
5.3319, 5.7118
5.5951, 4.1109
5.3736, 5.9091
2.7482, 8.8236
5.8603, 6.6722
4.8716, 4.3630
4.4598, 3.5099
8.7097, 3.9639
4.8397, 7.0194
5.1919, 3.7327
4.3301, 4.9495
6.6399, 4.1107
7.5015, 3.3715
6.9365, 1.7439
8.1931, -0.5592
8.3298, 2.4939
4.7070, 4.6780
3.9966, 8.1896
2.8862, 5.1075
3.9078, 6.1461
5.8682, 1.9428
4.8978, 4.4728
5.0375, 4.9300
10.8020, -0.6117
2.8620, 5.7159
1.6119, 7.1196
6.2421, 4.4536
1.7937, 9.2360
0.4210, 8.6469
6.4546, 4.7380
7.8584, 2.6251
6.7975, 3.9972
3.6997, 9.2704
2.7828, 4.7525
-0.5447, 8.8704
2.5762, 6.8867
3.2973, 8.4103
3.4725, 6.5246
8.5824, 1.8048
5.9408, 4.0366
4.7871, 4.3464
3.7121, 6.8989
7.8764, 1.1164
3.5804, 6.3670
5.9592, 2.5136
4.4154, 6.2464
8.8554, 2.1722
7.7279, 1.2255
5.5562, 3.6414
4.8425, 5.4044
5.7359, 2.7642
7.8303, 1.2454
4.6596, 3.3931
4.6782, 5.7655
6.2902, 6.4402
6.5732, 0.8965
7.7027, 3.9578
3.8689, 7.1080
4.1554, 6.1399
7.7450, 3.6919
5.1042, 4.8255
7.9182, 0.6825
2.4636, 8.6550
9.9808, 0.9162
3.1281, 7.2818
12.2461, -0.6998
6.5295, 2.2083
3.4059, 3.9478
2.8106, 7.6881
3.5124, 6.1525
4.8212, 6.4131
3.2704, 5.3286
11.0406, -2.6312
6.5240, 6.5812
0.8919, 9.2446
2.1868, 7.7350
5.0299, 3.9399
-0.3948, 10.4787
1.7370, 9.0570
7.0548, 2.7710
4.0188, 8.2292
4.9123, 5.8802
7.4316, 4.7714
11.3313, -2.8561
4.6361, 5.6813
8.0956, 0.9783
5.6973, 7.7606
0.5135, 10.3800
4.3538, 3.7851
5.7421, 4.3358
1.6847, 8.1926
5.5321, 4.9160
4.5049, 7.7720
4.4601, 6.2782
8.6137, 1.3379
1.6968, 5.9316
6.9677, 3.6999
8.4398, 4.0023
8.2010, 1.0653
6.2068, 3.2020
4.2558, 7.0075
4.7087, 4.7243
5.1533, 2.9114
4.6449, 8.1855
2.4810, 8.8092
5.4471, 4.1404
8.9370, 1.2345
1.9213, 7.9946
9.7896, 2.4549
8.2240, 4.3111
3.8817, 5.6598
7.3621, 3.0507
2.4109, 7.5507
2.1095, 8.8232
1.5439, 8.6744
5.0391, 4.4743
10.8191, 1.9882
1.4428, 9.1686
5.9609, 5.1250
4.1647, 6.0218
4.9534, 3.4780
1.8541, 7.8825
4.5921, 5.1749
6.0927, 3.7743
6.6261, 3.8152
6.3974, 3.8271
10.8607, 0.2522
2.2883, 7.4163
4.9365, 3.5926
2.3967, 7.4137
4.6003, 7.4422
1.9370, 5.9024
8.4499, 1.8687
5.8072, 3.5823
4.4272, 6.1321
4.1857, 2.7528
1.3263, 8.9773
2.0826, 9.7953
7.2112, 2.7449
4.5921, 5.5421
3.4930, 6.6085
8.7357, 2.9253
7.0621, 4.5142
6.6260, 5.9982
4.8961, 5.6422
7.5990, 3.0978
5.9481, 5.0824
4.8953, 4.1578
6.3769, 4.1073
6.4196, 0.8504
3.1844, 5.3439
-0.0937, 8.1348
3.8597, 8.3395
1.1697, 7.5365
7.1069, 3.9081
4.6221, 5.5096
7.4019, 2.0510
10.7985, 0.4660
3.5738, 7.0044
4.9941, 2.7607
0.7128, 9.0004
0.3712, 6.8481
5.3308, 4.2015
5.1744, 5.3910
3.7197, 4.3821
2.1872, 5.9513
5.1123, 6.8436
4.8597, 6.0045
5.5644, 2.7773
3.4635, 6.5123
3.6666, 7.4810
3.7331, 6.3644
4.5762, 5.4161
5.0307, 5.4544
1.2511, 10.1095
7.2020, 4.3303
7.2978, 2.1140
6.0401, 5.4640
7.9832, 0.9225
6.1137, 4.6671
0.1944, 10.6429
3.3566, 5.5202
3.6722, 5.9854
6.3801, 5.1298
7.8611, 2.5183
4.3079, 6.0408
2.4402, 6.6652
7.4454, 2.3875
1.6687, 7.7381
-0.2905, 11.5230
5.9258, 3.2337
1.2499, 9.8729
9.3166, 0.6046
5.0179, 3.1520
4.2967, 7.5125
4.7894, 4.0646
-1.1437, 9.8414
2.9976, 8.0897
3.6083, 5.9237
7.3288, 1.4185
3.6475, 6.6208
6.3268, 5.0416
2.5624, 6.4481
2.8551, 5.0631
4.7250, 7.5910
5.8326, 4.5940
1.4443, 8.0309
7.0776, 4.1257
-2.0804, 10.4595
4.9635, 5.1565
11.9325, 0.0803
8.1040, 1.1074
9.9747, 2.1024
6.8877, 4.1926
6.3067, 2.9544
3.9993, 5.6179
9.6000, 1.5469
3.1462, 6.4935
5.4932, 6.3887
7.2640, 3.3149
4.4504, 5.5748
2.1501, 9.2455
8.9308, 2.2526
9.5856, 0.7251
7.8757, 2.4305
6.9467, 3.0962
5.8892, 4.1291
4.4112, 4.7012
6.6995, 5.0339
0.4808, 11.2420
1.4084, 7.5357
3.2684, 7.1619
1.5063, 8.6953
3.9927, 6.6750
6.4173, 1.9786
-1.1965, 11.0249
14.5421, -4.6693
3.4764, 7.3234
12.1975, -1.0365
5.0161, 3.9570
3.3007, 7.5186
7.2088, 3.9754
3.8435, 4.5002
7.7016, 3.4573
4.6009, 4.2729
4.1008, 6.2042
13.3447, -3.6080
3.9769, 5.5137
6.6679, 2.7445
3.0841, 5.9233
0.4292, 10.3090
6.2418, 3.1260
4.5140, 5.9799
2.1578, 7.1502
3.4114, 7.1655
-0.3472, 11.2912
7.8308, 3.5117
4.3978, 6.9422
6.5768, 4.0914
5.8106, 7.2367
3.2354, 6.8657
